,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
15247,17038,C,10,H,9,Cl,4,NO,2,S,,,,,,
15248,17039,C,10,H,12,ClNO,2,,,,,,,,,
15249,17040,C,10,H,13,NO,2,,,,,,,,,
15250,17041,C,8,H,17,O,5,PS,,,,,,,,
15251,17042,C,12,H,16,O,4,,,,,,,,,
15252,17043,C,14,H,29,Cl,,,,,,,,,,
15253,17044,C,3,H,6,ClNO,2,,,,,,,,,
15254,17045,C,5,H,11,NO,,,,,,,,,,
15255,17046,C,10,H,18,O,4,,,,,,,,,
15256,17047,C,17,H,13,N,3,O,3,,,,,,,
15257,17048,C,8,H,14,O,2,,,,,,,,,
15258,17049,C,7,H,14,O,2,,,,,,,,,
15259,17050,C,9,H,17,NO,2,,,,,,,,,
15260,17051,C,16,H,15,NO,2,,,,,,,,,
15261,17052,C,15,H,21,ClN,2,O,,,,,,,,
15262,17053,C,15,H,20,N,2,O,,,,,,,,
15263,17054,C,3,Cl,6,N,6,,,,,,,,,
15264,17055,C,34,H,24,N,4,Na,2,O,10,S,2,,,
15265,17056,C,34,H,26,N,4,O,10,S,2,,,,,
15266,17057,C,32,H,21,N,6,Na,3,O,11,S,3,,,
15267,17058,C,32,H,24,N,6,O,11,S,3,,,,,
15268,17059,C,34,H,24,N,6,Na,4,O,16,S,4,,,
15269,17060,C,34,H,28,N,6,O,16,S,4,,,,,
15270,17061,C,29,H,19,N,5,Na,2,O,6,S,,,,
15271,17062,C,29,H,21,N,5,O,6,S,,,,,,
15272,17063,C,35,H,25,N,5,Na,2,O,9,S,3,,,
15273,17064,C,35,H,27,N,5,O,9,S,3,,,,,
15274,17065,C,46,H,30,N,10,Na,4,O,13,S,3,,,
15275,17066,C,46,H,34,N,10,O,13,S,3,,,,,
15276,17067,C,29,H,19,N,5,Na,2,O,7,S,,,,
15277,17068,C,29,H,21,N,5,O,7,S,,,,,,
15278,17071,C,6,H,10,Cl,3,NO,,,,,,,,
15279,17072,C,9,H,20,O,,,,,,,,,,
15280,17073,C,4,H,5,Cl,3,,,,,,,,,
15281,17074,C,4,H,5,Cl,3,,,,,,,,,
15282,17075,C,4,H,4,Cl,6,,,,,,,,,
15283,17076,C,12,H,17,NO,,,,,,,,,,
15284,17077,C,7,H,6,Cl,2,O,,,,,,,,
15285,17078,C,7,H,6,Br,2,O,,,,,,,,
15286,17079,C,6,H,12,N,2,,,,,,,,,
15287,17080,C,10,H,20,OS,,,,,,,,,,
15288,17081,C,30,H,58,O,4,,,,,,,,,
15289,17082,C,32,H,54,O,4,,,,,,,,,
15290,17083,C,11,H,23,NO,2,,,,,,,,,
15291,17084,C,10,H,16,N,2,O,2,,,,,,,
15292,17085,C,23,H,46,O,2,,,,,,,,,
15293,17086,C,11,H,15,ClN,2,O,,,,,,,,
15294,17087,C,11,H,14,N,2,O,,,,,,,,
15295,17088,C,9,H,8,N,2,O,,,,,,,,
15296,17089,C,10,H,11,ClO,3,,,,,,,,,
15297,17090,C,10,H,18,,,,,,,,,,,
15298,17091,C,11,H,11,N,,,,,,,,,,
15299,17092,C,12,H,23,N,,,,,,,,,,
15300,17093,C,27,H,28,N,2,O,8,,,,,,,
15301,17094,C,6,H,3,Br,3,O,2,,,,,,,
15302,17095,C,13,H,26,,,,,,,,,,,
15303,17096,C,12,H,13,N,,,,,,,,,,
15304,17097,C,12,H,6,Cl,4,,,,,,,,,
15305,17098,C,11,H,15,NO,,,,,,,,,,
15306,17099,C,10,H,12,O,2,,,,,,,,,
15307,17100,C,10,H,18,O,,,,,,,,,,
15308,17101,C,15,H,17,N,3,O,,,,,,,,
15309,17102,C,16,H,13,NO,2,,,,,,,,,
15310,17103,C,19,H,31,ClN,2,O,2,,,,,,,
15311,17104,C,19,H,31,N,2,O,2,+,,,,,,
15312,17105,C,8,H,6,BrN,3,O,,,,,,,,
15313,17106,C,6,H,12,O,5,,,,,,,,,
15314,17107,C,7,H,3,Cl,4,NO,3,,,,,,,
15315,17109,C,10,H,6,N,2,OS,2,,,,,,,
15316,17110,C,15,H,33,N,3,O,2,,,,,,,
15317,17111,C,7,H,13,NO,2,,,,,,,,,
15318,17112,C,4,H,11,NO,8,P,2,,,,,,,
15319,17113,C,13,H,11,N,3,O,,,,,,,,
15320,17114,C,10,H,13,HgO,2,,,,,,,,,
15321,17115,C,3,H,7,ClHg,,,,,,,,,,
15322,17116,C,4,H,13,Hg,2,O,4,P,,,,,,
15323,17117,C,2,H,5,Hg,,,,,,,,,,
15324,17118,C,12,H,14,ClN,3,O,,,,,,,,
15325,17119,C,12,H,13,N,3,O,,,,,,,,
15326,17120,C,6,H,9,Cl,,,,,,,,,,
15327,17121,C,10,H,18,O,2,,,,,,,,,
15328,17122,C,20,H,12,N,2,O,2,,,,,,,
15329,17123,C,13,H,11,NO,3,,,,,,,,,
15330,17124,C,8,H,7,ClO,2,,,,,,,,,
15331,17125,C,16,H,12,,,,,,,,,,,
15332,17126,C,12,H,8,Cl,2,O,,,,,,,,
15333,17127,C,15,H,14,Na,2,O,2,,,,,,,
15334,17128,C,7,H,15,AsN,2,S,4,,,,,,,
15335,17129,C,10,H,20,O,2,,,,,,,,,
15336,17130,C,10,H,8,O,2,,,,,,,,,
15337,17131,C,10,H,8,O,2,,,,,,,,,
15338,17132,C,12,H,18,O,,,,,,,,,,
15339,17133,C,20,H,16,NO,4,+,,,,,,,,
15340,17134,C,12,H,14,N,4,O,4,S,,,,,,
15341,17135,C,17,H,24,ClNO,2,,,,,,,,,
15342,17136,C,17,H,23,NO,2,,,,,,,,,
15343,17137,C,21,H,26,ClN,,,,,,,,,,
15344,17138,C,21,H,25,N,,,,,,,,,,
15345,17139,C,21,H,32,Cl,2,FN,3,O,2,,,,,
15346,17140,C,3,H,5,N,,,,,,,,,,
15347,17141,C,10,H,22,O,3,,,,,,,,,
15348,17142,C,12,H,15,N,3,O,6,,,,,,,
15349,17143,C,17,H,16,O,4,,,,,,,,,
15350,17144,C,24,H,46,O,4,Zn,,,,,,,,
15351,17145,C,16,H,27,Cl,2,N,3,O,2,,,,,
15352,17146,C,16,H,25,N,3,O,2,,,,,,,
15353,17147,C,16,H,19,N,3,O,2,,,,,,,
15354,17148,C,7,H,14,,,,,,,,,,,
15355,17149,C,7,H,14,,,,,,,,,,,
15356,17150,C,21,H,28,O,4,,,,,,,,,
15357,17151,C,9,H,14,O,3,,,,,,,,,
15358,17152,C,20,H,42,O,,,,,,,,,,
15359,17153,C,5,H,3,Cl,2,N,,,,,,,,
15360,17154,C,7,H,6,ClNO,2,,,,,,,,,
15361,17155,C,9,H,8,N,2,,,,,,,,,
15362,17156,C,12,H,20,N,2,O,8,,,,,,,
15363,17157,C,7,H,7,NO,2,,,,,,,,,
15364,17158,C,7,H,8,NO,2,+,,,,,,,,
15365,17159,C,12,H,12,O,6,,,,,,,,,
15366,17160,C,7,H,6,Cl,2,O,2,,,,,,,
15367,17161,C,14,H,20,O,2,,,,,,,,,
15368,17162,C,11,H,22,O,2,,,,,,,,,
15369,17163,C,15,H,30,O,2,,,,,,,,,
15370,17164,C,21,H,38,O,2,,,,,,,,,
15371,17165,C,4,H,5,ClO,3,,,,,,,,,
15372,17166,C,9,H,16,O,,,,,,,,,,
15373,17167,C,7,H,12,O,,,,,,,,,,
15374,17168,C,8,H,9,ClNO,5,PS,,,,,,,,
15375,17169,C,14,H,9,ClO,3,,,,,,,,,
15376,17170,C,17,H,22,ClN,3,,,,,,,,,
15377,17171,C,15,H,15,ClN,2,O,,,,,,,,
15378,17172,C,15,H,14,N,2,O,,,,,,,,
15379,17174,C,5,H,6,N,2,O,,,,,,,,
15380,17175,C,5,H,8,Cl,4,,,,,,,,,
15381,17176,C,24,H,51,BO,3,,,,,,,,,
15382,17177,C,24,H,51,BO,3,,,,,,,,,
15383,17178,C,36,H,75,BO,3,,,,,,,,,
15384,17179,C,21,H,21,BO,3,,,,,,,,,
15385,17180,C,10,H,13,NO,2,,,,,,,,,
15386,17181,C,10,H,28,N,2,OSi,2,,,,,,,
15387,17182,C,24,H,33,N,3,O,2,S,,,,,,
15388,17183,C,11,H,10,,,,,,,,,,,
15389,17184,C,17,H,25,NO,7,S,,,,,,,,
15390,17185,C,9,H,19,Cl,,,,,,,,,,
15391,17186,C,11,H,23,Cl,,,,,,,,,,
15392,17187,C,25,H,53,AsS,2,,,,,,,,,
15393,17188,C,16,H,6,Br,4,N,2,O,2,,,,,
15394,17189,C,16,H,14,N,2,O,2,,,,,,,
15395,17190,C,14,H,12,N,4,O,2,,,,,,,
15396,17191,C,17,H,16,N,2,O,3,,,,,,,
15397,17192,C,11,H,14,Cl,2,N,4,O,7,,,,,
15398,17193,C,26,H,32,Cl,2,F,6,N,2,,,,,
15399,17194,C,26,H,30,F,6,N,2,,,,,,,
15400,17195,C,22,H,42,Cl,2,N,2,,,,,,,
15401,17196,C,22,H,40,N,2,,,,,,,,,
15402,17197,C,28,H,36,N,2,O,3,S,,,,,,
15403,17198,C,10,H,12,O,4,,,,,,,,,
15404,17199,C,8,H,21,INO,2,PS,,,,,,,,
15405,17200,C,8,H,21,NO,2,PS+,,,,,,,,
15406,17201,C,18,H,16,N,2,O,2,,,,,,,
15407,17202,C,13,H,19,NO,,,,,,,,,,
15408,17203,C,9,H,12,O,3,,,,,,,,,
15409,17204,C,16,H,19,N,3,,,,,,,,,
15410,17205,C,4,Cl,8,,,,,,,,,,,
15411,17206,C,3,H,5,NO,4,,,,,,,,,
15412,17207,C,13,H,22,N,2,O,3,,,,,,,
15413,17208,C,13,H,22,N+,,,,,,,,,,
15414,17209,C,19,H,26,O,2,,,,,,,,,
15415,17210,C,12,H,10,N,2,O,3,S,,,,,,
15416,17211,C,7,H,6,ClNO,2,,,,,,,,,
15417,17212,C,13,H,16,N,2,O,6,,,,,,,
15418,17214,C,24,H,32,O,2,,,,,,,,,
15419,17215,C,3,H,10,O,3,Si,,,,,,,,
15420,17217,C,13,H,12,,,,,,,,,,,
15421,17218,C,17,H,36,O,,,,,,,,,,
15422,17219,C,19,H,38,O,2,,,,,,,,,
15423,17220,C,21,H,33,N,3,O,4,S,,,,,,
15424,17221,C,14,H,26,N,3,O+,,,,,,,,
15425,17222,C,12,H,9,N,3,O,2,,,,,,,
15426,17224,C,12,H,11,N,3,O,3,S,,,,,,
15427,17225,C,14,H,14,N,4,O,2,,,,,,,
15428,17226,C,14,H,14,ClN,3,,,,,,,,,
15429,17227,C,16,H,14,N,2,O,,,,,,,,
15430,17229,C,9,H,11,N,3,O,,,,,,,,
15431,17230,C,5,H,5,NO,4,,,,,,,,,
15432,17231,C,15,H,22,O,3,,,,,,,,,
15433,17232,C,9,H,20,INO,2,,,,,,,,,
15434,17233,C,9,H,20,NO,2,+,,,,,,,,
15435,17234,C,17,H,32,O,2,,,,,,,,,
15436,17235,C,20,H,38,O,2,,,,,,,,,
15437,17236,C,11,H,12,O,2,,,,,,,,,
15438,17238,C,3,H,6,O,3,S,,,,,,,,
15439,17239,C,8,H,19,O,5,PS,2,,,,,,,
15440,17240,C,8,H,19,O,4,PS,2,,,,,,,
15441,17241,C,8,H,19,O,4,PS,3,,,,,,,
15442,17242,C,8,H,19,O,3,PS,3,,,,,,,
15443,17243,C,8,H,14,O,2,,,,,,,,,
15444,17244,C,6,H,10,O,,,,,,,,,,
15445,17245,C,26,H,46,O,7,,,,,,,,,
15446,17247,C,7,H,3,ClN,2,O,6,,,,,,,
15447,17248,C,20,H,44,IN,,,,,,,,,,
15448,17249,C,20,H,44,N+,,,,,,,,,,
15449,17250,C,9,H,14,INO,,,,,,,,,,
15450,17251,C,9,H,13,IN,3,O,7,P,,,,,,
15451,17252,C,19,H,13,F,,,,,,,,,,
15452,17253,C,18,H,10,O,2,,,,,,,,,
15453,17254,C,19,H,14,,,,,,,,,,,
15454,17255,C,19,H,14,,,,,,,,,,,
15455,17256,C,19,H,14,,,,,,,,,,,
15456,17257,C,10,H,18,O,2,,,,,,,,,
15457,17258,C,11,H,20,O,2,,,,,,,,,
15458,17259,C,9,H,16,O,2,,,,,,,,,
15459,17260,C,20,H,24,Cl,3,N,3,O,,,,,,
15460,17261,C,20,H,23,Cl,2,N,3,O,,,,,,
15461,17262,C,10,H,12,O,3,,,,,,,,,
15462,17263,C,42,H,25,N,7,Na,4,O,13,S,4,,,
15463,17264,C,42,H,29,N,7,O,13,S,4,,,,,
15464,17265,C,21,H,26,ClNO,4,,,,,,,,,
15465,17266,C,9,H,17,ClN,2,O,4,,,,,,,
15466,17267,C,9,H,17,N,2,+,,,,,,,,
15467,17268,C,58,H,84,N,14,O,16,S,,,,,,
15468,17270,C,15,H,12,FNO,2,,,,,,,,,
15469,17271,C,13,H,9,NO,,,,,,,,,,
15470,17272,C,12,H,11,NO,2,,,,,,,,,
15471,17273,C,29,H,32,O,6,,,,,,,,,
15472,17275,C,17,H,20,ClN,3,,,,,,,,,
15473,17276,C,12,H,18,ClNO,4,,,,,,,,,
15474,17277,C,12,H,17,NO,4,,,,,,,,,
15475,17278,C,12,H,8,N,2,,,,,,,,,
15476,17279,C,15,H,9,N,,,,,,,,,,
15477,17280,C,10,H,15,O,4,P,,,,,,,,
15478,17282,C,5,H,13,O,2,PS,,,,,,,,
15479,17284,C,6,H,4,Cl,6,O,4,,,,,,,
15480,17285,C,13,H,9,Br,3,N,2,,,,,,,
15481,17286,C,7,H,4,ClNO,4,,,,,,,,,
15482,17287,C,7,H,4,ClNO,4,,,,,,,,,
15483,17288,C,4,H,7,NO,2,,,,,,,,,
15484,17290,C,4,H,6,Cl,2,O,2,,,,,,,
15485,17291,C,5,H,12,O,2,,,,,,,,,
15486,17292,C,6,H,8,N,2,O,3,,,,,,,
15487,17293,C,28,H,17,N,5,Na,4,O,14,S,4,,,
15488,17294,C,28,H,21,N,5,O,14,S,4,,,,,
15489,17296,C,18,H,18,ClN,3,O,3,,,,,,,
15490,17297,C,18,H,17,N,3,O,3,,,,,,,
15491,17298,C,13,H,17,NO,2,,,,,,,,,
15492,17299,C,14,H,12,,,,,,,,,,,
15493,17300,C,13,H,9,Cl,,,,,,,,,,
15494,17301,C,14,H,12,O,,,,,,,,,,
15495,17302,C,14,H,9,N,,,,,,,,,,
15496,17303,CH,3,Cl,2,OPS,,,,,,,,,,
15497,17304,C,2,H,6,ClO,2,PS,,,,,,,,
15498,17305,C,4,H,10,ClO,2,PS,,,,,,,,
15499,17306,C,6,H,15,O,2,PS,2,,,,,,,
15500,17307,C,8,H,9,NO,2,,,,,,,,,
15501,17308,C,9,H,11,NOS,,,,,,,,,,
15502,17309,C,8,H,12,IN,,,,,,,,,,
15503,17310,C,8,H,12,N+,,,,,,,,,,
15504,17311,C,21,H,34,O,,,,,,,,,,
15505,17312,C,14,H,23,O,4,P,,,,,,,,
15506,17313,C,7,H,13,ClO,,,,,,,,,,
15507,17314,C,10,H,12,O,2,,,,,,,,,
15508,17315,C,23,H,31,FO,5,,,,,,,,,
15509,17316,C,22,H,32,O,2,,,,,,,,,
15510,17317,C,9,H,20,O,5,Si,,,,,,,,
15511,17318,C,10,H,20,O,5,Si,,,,,,,,
15512,17319,C,17,H,23,N,3,O,,,,,,,,
15513,17320,C,14,H,21,CaN,3,O,10,,,,,,,
15514,17321,C,15,H,12,,,,,,,,,,,
15515,17325,C,11,H,17,N,3,O,2,,,,,,,
15516,17326,C,7,H,14,,,,,,,,,,,
15517,17328,C,16,H,12,N,2,O,3,,,,,,,
15518,17329,C,20,H,39,N,5,,,,,,,,,
15519,17330,CH,3,AsS,,,,,,,,,,,,
15520,17331,C,12,H,15,Cl,2,NO,,,,,,,,
15521,17332,C,6,H,14,N,4,O,4,,,,,,,
15522,17333,C,3,H,4,N,4,O,5,,,,,,,
15523,17334,C,15,H,11,ClO,3,,,,,,,,,
15524,17335,C,8,H,8,N,2,S,,,,,,,,
15525,17336,C,10,H,14,N,2,O,4,,,,,,,
15526,17337,C,4,H,12,ClNO,4,,,,,,,,,
15527,17339,C,6,H,16,Ge,,,,,,,,,,
15528,17341,C,20,H,14,N,2,O,5,S,,,,,,
15529,17342,C,9,H,9,Cl,3,O,3,,,,,,,
15530,17343,C,7,H,4,Cl,4,O,2,,,,,,,
15531,17344,C,8,H,7,Cl,3,O,3,,,,,,,
15532,17345,C,6,H,12,NO,4,PS,2,,,,,,,
15533,17346,C,19,H,13,F,,,,,,,,,,
15534,17347,C,19,H,14,,,,,,,,,,,
15535,17348,C,12,H,5,Cl,5,,,,,,,,,
15536,17349,C,14,H,17,Cl,3,O,4,,,,,,,
15537,17351,C,18,H,34,O,2,,,,,,,,,
15538,17352,C,4,H,9,N,,,,,,,,,,
15539,17353,C,21,H,26,O,3,,,,,,,,,
15540,17354,C,8,H,18,N,2,,,,,,,,,
15541,17355,C,10,H,12,O,,,,,,,,,,
15542,17356,C,12,H,22,S,2,,,,,,,,,
15543,17357,C,9,H,6,Cl,8,,,,,,,,,
15544,17360,C,22,H,30,INO,,,,,,,,,,
15545,17361,C,22,H,30,NO+,,,,,,,,,,
15546,17362,C,12,H,14,O,2,S,,,,,,,,
15547,17363,C,10,H,20,O,2,,,,,,,,,
15548,17365,C,10,H,12,O,3,,,,,,,,,
15549,17366,C,16,H,14,O,8,,,,,,,,,
15550,17367,C,8,H,10,N,2,O,2,,,,,,,
15551,17368,C,14,H,28,N,2,S,4,,,,,,,
15552,17369,C,7,H,13,NO,,,,,,,,,,
15553,17370,C,14,H,20,ClFN,2,,,,,,,,,
15554,17371,C,14,H,19,FN,2,,,,,,,,,
15555,17373,C,8,H,6,Cl,3,NO,,,,,,,,
15556,17374,C,8,H,7,BrClNO,,,,,,,,,,
15557,17375,C,20,H,16,O,2,,,,,,,,,
15558,17376,C,7,H,8,N,2,O,3,,,,,,,
15559,17377,C,4,H,7,NO,,,,,,,,,,
15560,17378,C,3,H,3,Cl,3,,,,,,,,,
15561,17379,C,9,H,20,O,2,,,,,,,,,
15562,17380,C,9,H,20,O,2,,,,,,,,,
15563,17381,C,5,H,10,O,2,,,,,,,,,
15564,17382,C,14,H,21,Cl,2,NO,6,,,,,,,
15565,17383,C,6,H,15,NO,3,,,,,,,,,
15566,17384,C,8,H,6,Cl,2,O,3,,,,,,,
15567,17385,C,11,H,9,N,3,,,,,,,,,
15568,17386,C,15,H,33,N,,,,,,,,,,
15569,17387,C,15,H,20,O,4,,,,,,,,,
15570,17388,C,20,H,43,NO,,,,,,,,,,
15571,17389,C,14,H,21,NO,2,,,,,,,,,
15572,17390,C,13,H,19,NO,2,,,,,,,,,
15573,17391,C,15,H,10,Cl,3,N,5,,,,,,,
15574,17392,C,25,H,28,N,2,,,,,,,,,
15575,17393,C,17,H,20,N,2,,,,,,,,,
15576,17394,C,21,H,28,N,2,,,,,,,,,
15577,17395,C,18,H,22,N,2,,,,,,,,,
15578,17396,C,18,H,20,N,2,O,,,,,,,,
15579,17397,C,22,H,28,N,2,,,,,,,,,
15580,17398,C,17,H,20,N,2,,,,,,,,,
15581,17399,C,11,H,20,O,3,,,,,,,,,
15582,17400,C,10,H,26,I,2,N,2,O,,,,,,
15583,17401,C,10,H,26,N,2,O+,2,,,,,,,
15584,17402,C,2,H,7,Br,2,N,,,,,,,,
15585,17403,C,8,H,7,N,3,O,2,,,,,,,
15586,17404,C,13,H,9,Br,2,NO,2,,,,,,,
15587,17405,C,8,H,6,N,4,O,4,S,,,,,,
15588,17406,C,8,H,18,N,2,,,,,,,,,
15589,17407,C,33,H,32,ClN,3,,,,,,,,,
15590,17408,C,33,H,31,N,3,,,,,,,,,
15591,17409,C,22,H,16,N,2,Na,2,O,11,S,3,,,
15592,17410,C,22,H,18,N,2,O,11,S,3,,,,,
15593,17411,C,15,H,15,NO,2,,,,,,,,,
15594,17412,C,7,H,7,NO,3,,,,,,,,,
15595,17413,C,17,H,16,O,6,,,,,,,,,
15596,17414,C,18,H,14,N,4,O,2,,,,,,,
15597,17415,C,8,H,8,N,4,S,,,,,,,,
15598,17417,C,32,H,24,N,8,Na,2,O,6,S,,,,
15599,17418,C,32,H,26,N,8,O,6,S,,,,,,
15600,17419,C,32,H,22,N,6,Na,2,O,8,S,2,,,
15601,17420,C,32,H,24,N,6,O,8,S,2,,,,,
15602,17422,C,12,H,28,Ge,,,,,,,,,,
15603,17423,C,5,H,13,O,3,PS,2,,,,,,,
15604,17424,C,7,H,17,O,3,PS,3,,,,,,,
15605,17425,C,7,H,17,O,4,PS,3,,,,,,,
15606,17426,C,7,H,17,O,4,PS,2,,,,,,,
15607,17427,C,7,H,17,O,5,PS,2,,,,,,,
15608,17428,C,9,H,9,NO,2,S,2,,,,,,,
15609,17429,C,6,H,11,NO,,,,,,,,,,
15610,17430,C,13,H,13,N,3,O,,,,,,,,
15611,17432,C,5,H,5,Cl,3,N,2,OS,,,,,,
15612,17433,C,6,H,13,NO,2,,,,,,,,,
15613,17434,C,10,H,20,NO,5,PS,2,,,,,,,
15614,17435,C,12,H,17,O,4,PS,2,,,,,,,
15615,17436,C,5,H,9,NO,3,,,,,,,,,
15616,17437,C,11,H,7,Cl,6,HgNO,2,,,,,,,
15617,17438,C,9,H,3,Cl,6,NO,2,,,,,,,
15618,17439,C,4,H,10,HgO,2,S,,,,,,,,
15619,17440,C,2,H,3,HgN,,,,,,,,,,
15620,17441,C,9,H,16,N,2,O,4,S,,,,,,
15621,17442,C,9,H,14,N,2,,,,,,,,,
15622,17443,C,9,H,16,N,2,O,5,S,,,,,,
15623,17444,C,9,H,14,N,2,O,,,,,,,,
15624,17445,C,9,H,16,N,2,O,5,S,,,,,,
15625,17446,C,9,H,14,N,2,O,,,,,,,,
15626,17447,C,17,H,22,N,2,,,,,,,,,
15627,17449,C,32,H,20,N,6,Na,4,O,14,S,4,,,
15628,17450,C,32,H,24,N,6,O,14,S,4,,,,,
15629,17451,C,8,H,9,NO,2,,,,,,,,,
15630,17452,C,11,H,14,O,2,,,,,,,,,
15631,17453,C,21,H,19,O,2,P,,,,,,,,
15632,17454,C,19,H,14,,,,,,,,,,,
15633,17455,C,22,H,28,F,2,O,4,,,,,,,
15634,17456,C,19,H,22,Cl,2,N,2,OS,,,,,,
15635,17457,C,19,H,21,ClN,2,OS,,,,,,,,
15636,17458,C,12,H,22,N,2,O,8,S,2,,,,,
15637,17459,C,11,H,9,NO,3,,,,,,,,,
15638,17460,C,34,H,24,N,6,Na,4,O,16,S,4,,,
15639,17461,C,34,H,28,N,6,O,16,S,4,,,,,
15640,17462,C,29,H,19,N,5,Na,2,O,8,S,2,,,
15641,17463,C,29,H,21,N,5,O,8,S,2,,,,,
15642,17465,C,14,H,20,O,2,,,,,,,,,
15643,17466,C,20,H,11,N,2,Na,3,O,10,S,3,,,
15644,17467,C,20,H,14,N,2,O,10,S,3,,,,,
15645,17468,C,3,H,5,ClN,2,O,6,,,,,,,
15646,17469,C,4,H,6,Cl,2,O,2,,,,,,,
15647,17470,C,12,H,16,,,,,,,,,,,
15648,17471,C,16,H,14,O,3,,,,,,,,,
15649,17472,C,12,H,26,O,7,,,,,,,,,
15650,17473,C,15,H,22,N,2,O,18,P,2,,,,,
15651,17474,C,7,H,6,BrNO,,,,,,,,,,
15652,17475,C,7,H,6,ClNO,,,,,,,,,,
15653,17477,C,18,H,10,I,6,N,2,O,7,,,,,
15654,17478,C,20,H,12,I,6,N,2,Na,2,O,6,,,
15655,17479,C,18,H,21,NO,2,,,,,,,,,
15656,17480,C,20,H,26,N,2,O,,,,,,,,
15657,17481,C,13,H,13,NO,2,,,,,,,,,
15658,17482,C,22,H,26,ClN,3,O,3,,,,,,,
15659,17483,C,22,H,25,N,3,O,3,,,,,,,
15660,17484,C,23,H,28,ClN,3,O,3,,,,,,,
15661,17485,C,23,H,27,N,3,O,3,,,,,,,
15662,17486,C,23,H,28,ClN,3,O,3,,,,,,,
15663,17487,C,23,H,27,N,3,O,3,,,,,,,
15664,17488,C,6,H,12,Cl,3,NO,2,,,,,,,
15665,17489,C,6,H,11,Cl,2,NO,2,,,,,,,
15666,17490,C,6,H,10,Cl,2,N,2,O,2,,,,,
15667,17491,C,8,H,8,ClNO,2,,,,,,,,,
15668,17492,C,22,H,28,N,2,O,2,S,2,,,,,
15669,17493,C,9,H,11,Cl,,,,,,,,,,
15670,17494,C,8,H,7,Cl,2,NO,,,,,,,,
15671,17495,C,9,H,9,Cl,2,NO,2,,,,,,,
15672,17496,C,9,H,10,ClNO,2,,,,,,,,,
15673,17497,C,8,H,12,,,,,,,,,,,
15674,17498,C,12,H,11,BO,,,,,,,,,,
15675,17499,C,10,H,11,NO,3,,,,,,,,,
15676,17501,C,12,H,10,N,2,O,4,S,,,,,,
15677,17502,C,11,H,11,N,,,,,,,,,,
15678,17503,C,7,H,13,BrO,2,,,,,,,,,
15679,17506,C,10,H,17,NO,5,S,,,,,,,,
15680,17507,C,6,H,6,O,5,S,,,,,,,,
15681,17509,C,12,H,10,F,17,NO,6,S,2,,,,,
15682,17510,C,22,H,27,NO,2,,,,,,,,,
15683,17511,C,21,H,27,NO,,,,,,,,,,
15684,17513,C,9,H,14,N,4,O,5,,,,,,,
15685,17514,C,5,H,8,N,4,O,2,,,,,,,
15686,17515,C,12,H,18,N,2,O,2,,,,,,,
15687,17516,C,12,H,17,NO,2,,,,,,,,,
15688,17517,C,11,H,15,NO,2,,,,,,,,,
15689,17518,C,6,Cl,3,N,3,O,6,,,,,,,
15690,17519,C,9,H,10,Cl,3,O,3,PS,,,,,,
15691,17520,C,7,H,5,NOS,,,,,,,,,,
15692,17521,C,11,H,15,NO,3,S,,,,,,,,
15693,17522,C,9,H,10,NO,3,PS,,,,,,,,
15694,17525,C,10,H,20,O,2,,,,,,,,,
15695,17526,C,11,H,27,INO,3,PS,,,,,,,,
15696,17527,C,11,H,27,NO,3,PS+,,,,,,,,
15697,17528,C,11,H,27,INO,4,P,,,,,,,,
15698,17529,C,11,H,27,NO,4,P+,,,,,,,,
15699,17531,C,12,H,16,N,3,O,3,PS,2,,,,,
15700,17532,C,14,H,11,Cl,3,,,,,,,,,
15701,17533,C,14,H,12,Cl,2,O,,,,,,,,
15702,17534,C,18,H,13,N,,,,,,,,,,
15703,17535,C,9,H,11,Cl,2,N,,,,,,,,
15704,17536,C,16,H,16,O,6,,,,,,,,,
15705,17537,C,12,H,25,NO,2,,,,,,,,,
15706,17538,C,12,H,25,NO,2,,,,,,,,,
15707,17539,C,16,H,33,NO,2,,,,,,,,,
15708,17540,C,16,H,29,NO,2,,,,,,,,,
15709,17541,C,10,H,17,NO,2,,,,,,,,,
15710,17542,C,8,H,19,N,3,O,,,,,,,,
15711,17543,C,8,H,19,N,3,O,,,,,,,,
15712,17544,C,10,H,23,N,3,O,,,,,,,,
15713,17545,C,10,H,23,N,3,O,,,,,,,,
15714,17546,C,12,H,27,N,3,O,,,,,,,,
15715,17547,C,12,H,27,N,3,O,,,,,,,,
15716,17548,Cl,2,H,6,N,2,,,,,,,,,
15717,17549,C,9,H,8,N,2,O,5,,,,,,,
15718,17550,C,17,H,14,N,2,O,,,,,,,,
15719,17553,C,8,H,6,INO,5,,,,,,,,,
15720,17554,C,3,H,2,Cl,2,O,,,,,,,,
15721,17555,C,6,H,10,Cl,2,O,,,,,,,,
15722,17556,C,6,H,10,Cl,2,O,,,,,,,,
15723,17557,C,29,H,40,Br,2,N,2,O,4,,,,,
15724,17558,C,29,H,38,N,2,O,4,,,,,,,
15725,17559,C,37,H,42,N,4,O,9,S,3,,,,,
15726,17560,C,37,H,37,N,2,O,9,S,3,+,,,,
15727,17561,C,15,H,12,N,2,O,2,,,,,,,
15728,17562,C,10,H,10,Cl,2,N,2,O,2,,,,,
15729,17563,C,10,H,13,NO,2,,,,,,,,,
15730,17564,C,16,H,25,NO,2,,,,,,,,,
